Tokenized_Query,Tokenized_Answer
"['examples', 'courses', 'related', 'Sociology', '?']","['examples', 'courses', 'related', 'Sociology', 'include', 'SOC', '207', ',', 'SOC', '403', ',', 'SOC', '404', ',', 'SOC', '405', ',', 'SOC', '425', ',', 'SOC', '429', ',', 'SOC', '435/HDFS', '434', ',', 'SOC', '471', '.']"
"['examples', 'courses', 'related', 'Digital', 'Arts', 'Communication', '?']","['examples', 'courses', 'related', 'Digital', 'Arts', 'Communication', 'include', 'SOC', '425', ',', 'SOC', '429', ',', 'SOC', '435/HDFS', '434', ',', 'AA', '121', ',', 'AA', '122', ',', 'CAS', '175N', ',', 'CAS', '215', ',', 'CAS', '383N', '.']"
"['examples', 'courses', 'related', 'Informatics', '?']","['examples', 'courses', 'related', 'Informatics', 'include', 'IST', '222H', ',', 'IST', '234N', ',', 'COMM', '190/GAME', '140', ',', 'COMM', '241', ',', 'COMM', '310', ',', 'COMM', '325', ',', 'COMM', '420', ',', 'COMM', '418', '.']"
"['examples', 'courses', 'focus', 'Intercultural', 'Communication', '?']","['examples', 'courses', 'focus', 'Intercultural', 'Communication', 'include', 'CAS', '271N', 'CAS', '471', '.']"
"['examples', 'courses', 'related', 'Graphic', 'Design', '?']","['examples', 'courses', 'related', 'Graphic', 'Design', 'include', 'GD', '100', ',', 'AA', '121', ',', 'AA', '122', ',', 'COMM', '441', '.']"
"['examples', 'courses', 'related', 'Advertising', 'Public', 'Relations', '?']","['examples', 'courses', 'related', 'Advertising', 'Public', 'Relations', 'include', 'COMM', '420', 'COMM', '450A', '.']"
"['examples', 'courses', 'involve', 'Research', 'Methods', '?']","['examples', 'courses', 'involve', 'Research', 'Methods', 'include', 'SOC', '207', ',', 'COMM', '420', ',', 'SOC', '471', '.']"
"['examples', 'courses', 'involve', 'Media', 'Effects', '?']","['examples', 'courses', 'involve', 'Media', 'Effects', 'include', 'COMM', '325', 'COMM', '418', '.']"
"['examples', 'courses', 'involve', 'Social', 'Psychology', '?']","['examples', 'courses', 'involve', 'Social', 'Psychology', 'include', 'SOC', '403', 'SOC', '404', '.']"
"['examples', 'courses', 'satisfy', 'Data', 'Sciences', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Data', 'Sciences', 'requirement', 'include', 'DS', '120', 'Scripting', ',', 'DS', '200', 'Introduction', 'Data', 'Sciences', ',', 'DS', '220', 'Data', 'Management', ',', 'DS', '310', 'Machine', 'Learning', ',', 'DS', '300', 'Privacy', 'Security', ',', 'DS', '330', 'Visual', 'Analytics', ',', 'DS', '402', 'Emerging', 'Trends', ',', 'DS', '410', 'Programming', 'Models', 'Big', 'Data', '.']"
"['courses', 'available', 'studying', 'Health', 'Services', 'Organization', '?']","['Courses', 'available', 'studying', 'Health', 'Services', 'Organization', 'include', 'HPA', '101', 'Introduction', 'Health', 'Services', 'Organization', ',', 'HPA', '210', 'Health', 'Care', 'Payment', ',', 'HPA', '211', 'Financial', 'Decisions', 'Health', 'Care', 'Organizations', ',', 'HPA', '332', 'Health', 'Systems', 'Management', ',', 'HPA', '470', 'Health', 'Care', 'Information', 'Management', '.']"
"['course', 'HDFS', '210Z', '?']","['HDFS', '210Z', 'course', 'Ethnicity', ',', 'Health', ',', 'Aging', '.']"
"['students', 'create', 'custom', '4-course', 'application', 'focus', 'sequence', '?']","['Yes', ',', 'students', 'create', 'custom', '4-course', 'application', 'focus', 'sequence', 'part', 'Custom', 'Application', 'Focus', 'option', '.']"
"['important', 'consider', 'creating', 'custom', 'application', 'focus', 'area', '?']","['important', 'consider', 'course', 'prerequisites', 'creating', 'custom', 'application', 'focus', 'area', '.']"
"['undergraduate', 'program', 'Pennsylvania', 'State', 'University', '2023-2024', '?']","['undergraduate', 'program', 'Pennsylvania', 'State', 'University', '2023-2024', 'Human-Centered', 'Design', 'Development', ',', 'B.S', '.']"
"['note', 'regarding', 'HPA', '211', 'HPA', '332', '?']","['note', 'mentions', 'HPA', '211', 'HPA', '332', 'currently', 'undergoing', 'prerequisite', 'correction', 'processes', ',', 'Spring', '2019', 'Bulletin', 'updated', 'soon', 'corrections', 'made', '.']"
"['requirement', 'custom', 'application', 'focus', 'sequence', 'terms', '400-level', 'coursework', '?']","['custom', 'application', 'focus', 'sequence', 'must', 'contain', 'three', 'credits', '400-level', 'coursework', '.']"
"['must', 'students', 'consult', 'selecting', 'courses', 'custom', 'application', 'focus', 'area', '?']","['Students', 'must', 'consult', 'teaching', 'HCDD', 'faculty', 'member', 'academic', 'adviser', 'selecting', 'courses', 'custom', 'application', 'focus', 'area', '.']"
"['purpose', 'Fourth', 'Year', 'course', 'series', 'listed', 'data', '?']","['Fourth', 'Year', 'course', 'series', 'listed', 'provides', 'one', 'many', 'possible', 'sequences', 'students', 'Human-Centered', 'Design', 'Development', 'program', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'Selection', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'Selection', 'requirement', 'include', 'CAS', '100', ',', 'ENGL', '15', ',', 'MATH', '140', ',', 'STAT', '200', ',', 'PSYCH', '100', ',', 'SOC', '3', '.']"
"['total', 'number', 'credits', 'required', 'IST', 'program', '?']","['total', 'number', 'credits', 'required', 'IST', 'program', '120', 'credits', '.']"
"['examples', 'courses', 'require', 'grade', 'C', 'better', 'major', '?']","['examples', 'courses', 'require', 'grade', 'C', 'better', 'major', 'include', 'IST', '412', ',', 'IST', '402', ',', 'IST', '411', ',', 'IST', '495', '.']"
"['students', 'meet', 'requirement', 'IST', '242', '?']","['Students', 'meet', 'requirement', 'IST', '242', 'taking', 'one', 'following', 'alternate', 'paths', ':', 'CMPSC', '121', 'CMPSC', '221', ',', 'CMPSC', '131', 'CMPSC', '221', '.']"
"['course', 'suffix', 'used', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '?']","['course', 'suffix', 'used', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', 'W', ',', 'X', '.']"
"['course', 'suffix', 'used', 'help', 'identify', 'Honors', 'courses', '?']","['course', 'suffix', 'used', 'help', 'identify', 'Honors', 'courses', 'NQ', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['requirements', 'Foundations', 'courses', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'require', 'grade', ""'"", 'C', ""'"", 'better', '.']"
"['abbreviations', 'used', 'designate', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '?']","['abbreviations', 'used', 'US', 'IL', '.']"
"['courses', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'fall', 'semester', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', '.']"
"['courses', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'spring', 'semester', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'ENGL', '138T/CAS', '138T', 'spring', 'semester', '.']"
"['must', 'custom', 'four-course', 'application', 'focus', 'contain', '?']","['custom', 'four-course', 'application', 'focus', 'must', 'contain', 'three', 'credits', '400-level', 'coursework', '.']"
"['career', 'paths', 'graduates', 'Human-Centered', 'Design', 'Development', 'program', '?']","['Graduates', 'pursue', 'careers', 'web', 'mobile', 'application', 'developers', ',', 'front-end', 'developers', ',', 'user', 'interface/user', 'experience', 'designers', ',', 'usability', 'researchers', ',', 'interaction', 'designers', ',', 'product', 'managers', ',', '.']"
"['opportunities', 'students', 'technical', 'interests', 'program', '?']","['Students', 'technical', 'interests', 'become', 'web', 'mobile', 'application', 'developers', ',', 'front-end', 'developers', ',', '.']"
"['opportunities', 'students', 'interested', 'human', 'dimension', 'technology', 'program', '?']","['Students', 'interested', 'human', 'dimension', 'technology', 'become', 'usability', 'researchers', ',', 'interaction', 'designers', ',', 'product', 'managers', ',', '.']"
"['importance', 'considering', 'course', 'prerequisites', 'creating', 'custom', 'application', 'focus', 'area', '?']","['important', 'consider', 'course', 'prerequisites', 'creating', 'custom', 'application', 'focus', 'area', 'ensure', 'necessary', 'foundation', 'place', 'coursework', '.']"
"['Information', 'Sciences', 'Technology', ',', 'A.S.', 'program', '?']","['Information', 'Sciences', 'Technology', ',', 'A.S.', 'program', 'associate', 'degree', 'major', 'prepares', 'graduates', 'immediate', 'employment', 'opportunities', 'information', 'science', 'technology', 'fields', '.']"
"['students', 'pursue', 'Associate', 'Science', 'IST', 'degree', '?']","['Associate', 'Science', 'IST', 'degree', 'offered', 'multiple', 'campuses', 'within', 'Penn', 'State', 'system', 'colleges', 'campuses', '.']"
"['positions', 'graduates', 'Information', 'Sciences', 'Technology', 'program', 'pursue', '?']","['Graduates', 'Information', 'Sciences', 'Technology', 'program', 'pursue', 'positions', 'application', 'programmers', ',', 'associate', 'systems', 'designers', ',', 'network', 'managers', ',', 'web', 'designers', 'administrators', ',', 'information', 'systems', 'support', 'specialists', '.']"
"['skills', 'Information', 'Sciences', 'Technology', 'program', 'aim', 'foster', 'students', '?']","['Information', 'Sciences', 'Technology', 'program', 'aims', 'foster', 'communication', ',', 'interpersonal', ',', 'group', 'interaction', 'skills', 'collaborative', 'active', 'learning', 'projects', 'experiences', '.']"
"['technical', 'topics', 'covered', 'Information', 'Sciences', 'Technology', 'program', '?']","['technical', 'topics', 'covered', 'Information', 'Sciences', 'Technology', 'program', 'include', 'database', 'systems', 'structure', ',', 'web', 'multimedia', 'systems', ',', 'considerations', 'design', 'information', 'systems', '.']"
"['students', 'find', 'information', 'Application', 'Development', 'Option', 'program', '?']","['Students', 'find', 'information', 'Application', 'Development', 'Option', 'campuses', 'Berks', ',', 'Greater', 'Allegheny', ',', 'Hazleton', ',', 'Mont', 'Alto', ',', 'Scranton', ',', 'World', 'Campus', ',', 'York', '.']"
"['purpose', 'required', 'internship', 'Information', 'Sciences', 'Technology', 'program', '?']","['required', 'internship', 'Information', 'Sciences', 'Technology', 'program', 'provides', 'students', 'additional', 'focused', 'venues', 'engage', 'cutting-edge', 'issues', 'technologies', 'field', '.']"
"['major', 'Information', 'Sciences', 'Technology', 'prepare', 'graduates', 'employment', 'opportunities', '?']","['major', 'Information', 'Sciences', 'Technology', 'ensures', 'graduates', 'thorough', 'knowledge', 'information', 'systems', 'extensive', 'practice', 'using', 'contemporary', 'technologies', 'various', 'information-related', 'tasks', '.']"
"['second-year', 'capstone', 'experience', 'Information', 'Sciences', 'Technology', 'program', '?']","['second-year', 'capstone', 'experience', 'Information', 'Sciences', 'Technology', 'program', 'focused', 'project', 'allows', 'students', 'apply', 'knowledge', 'skills', 'real-world', 'challenges', 'field', '.']"
"['students', 'contact', 'information', 'Information', 'Sciences', 'Technology', 'program', '?']","['Students', 'contact', 'Eric', 'J.', 'Barron', 'Innovation', 'Hub', 'Building', 'University', 'Park', 'Olmsted', 'Building', 'Harrisburg', 'information', 'Information', 'Sciences', 'Technology', 'program', '.']"
"['examples', 'courses', 'prepare', 'students', 'entry-level', 'positions', 'applications', 'development', 'and/or', 'web', 'development', '?']","['examples', 'courses', 'prepare', 'students', 'entry-level', 'positions', 'applications', 'development', 'and/or', 'web', 'development', 'include', 'web', 'development', ',', 'advanced', 'java', 'programming', ',', 'well', 'usability', 'courses', '.']"
"['students', 'find', 'Custom', 'Option', 'developing', 'study', 'plan', 'related', 'technology', 'themes', '?']","['Custom', 'Option', 'developing', 'study', 'plan', 'related', 'technology', 'themes', 'available', 'campuses', 'Berks', ',', 'DuBois', ',', 'Greater', 'Allegheny', ',', 'Hazleton', ',', 'Mont', 'Alto', ',', 'Scranton', ',', 'Wilkes-Barre', ',', 'World', 'Campus', ',', 'York', '.']"
"['campuses', 'offer', 'Cybersecurity', 'Option', 'students', 'interested', 'entry-level', 'positions', 'cybersecurity', 'field', '?']","['Cybersecurity', 'Option', 'available', 'campuses', 'Berks', ',', 'Greater', 'Allegheny', ',', 'Mont', 'Alto', ',', 'World', 'Campus', ',', 'York', 'students', 'interested', 'entry-level', 'positions', 'cybersecurity', 'field', '.']"
"['Generalized', 'Business', 'Option', 'enable', 'students', 'specialize', '?']","['Generalized', 'Business', 'Option', 'enables', 'students', 'specialize', 'general', 'business', 'areas', 'accounting', ',', 'marketing', ',', 'management', ',', 'closely', 'aligned', 'requirements', 'ETI', 'major', '.']"
"['students', 'pursue', 'Networking', 'Option', 'prepare', 'positions', 'computer', 'network', 'administrators', '?']","['Students', 'pursue', 'Networking', 'Option', 'campuses', 'like', 'DuBois', ',', 'Mont', 'Alto', ',', 'World', 'Campus', 'prepare', 'positions', 'entry-level', 'computer', 'network', 'administrators', '.']"
"['minimum', 'GPA', 'requirements', 'students', 'change', 'major', 'Information', 'Sciences', 'Technology', 'University', '?']","['Students', 'must', 'minimum', '2.0', 'GPA', 'change', 'major', 'Information', 'Sciences', 'Technology', 'University', '.']"
"['courses', 'students', 'select', 'fulfill', 'Degree', 'Requirements', 'Associate', 'Science', 'degree', 'Information', 'Sciences', 'Technology', '?']","['courses', 'students', 'select', 'include', 'MATH', '21', ',', 'MATH', '22', ',', 'MATH', '26', ',', 'MATH', '110', ',', 'SCM', '200', ',', 'STAT', '200', '.']"
"['many', 'credits', 'required', 'Associate', 'Science', 'degree', 'Information', 'Sciences', 'Technology', '?']","['minimum', '60', 'credits', 'required', 'Associate', 'Science', 'degree', 'Information', 'Sciences', 'Technology', '.']"
"['options', 'included', '21', 'credits', 'General', 'Education', 'Requirements', 'major', '?']","['options', 'include', '3', 'credits', 'GQ', 'courses', ',', '3', 'credits', 'GWS', 'courses', ',', '0-3', 'credits', 'GS', 'courses', '.']"
"['examples', 'Prescribed', 'Courses', 'Application', 'Development', 'Option', 'within', 'major', '?']","['examples', 'Prescribed', 'Courses', 'Application', 'Development', 'Option', 'include', 'CYBER', '100', 'CYBER', '100S', '.']"
"['Senate', 'Policy', 'number', 'specifies', 'requirement', 'students', 'earn', 'grade', 'C', 'better', 'designated', 'major', 'C-required', 'courses', '?']","['Senate', 'Policy', 'number', '82-44', '.']"
"['Supporting', 'Courses', 'Related', 'Areas', 'students', 'must', 'complete', 'grade', 'C', 'better', '?']","['Students', 'must', 'complete', 'first-year', 'seminar', 'course', ',', 'CYBER', '100S', ',', 'HCDD', '113S', 'grade', 'C', 'better', '.']"
"['total', 'number', 'credits', 'required', 'Application', 'Development', 'Option', 'within', 'major', '?']","['Application', 'Development', 'Option', 'requires', '12-14', 'credits', '.']"
"['examples', 'courses', 'students', 'may', 'overlap', 'fulfill', 'General', 'Education', 'Requirements', 'major', '?']","['Students', 'may', 'overlap', 'courses', 'MATH', '21', ',', 'MATH', '22', ',', 'MATH', '110', ',', 'SCM', '200', ',', 'STAT', '200', 'fulfill', 'General', 'Education', 'Requirements', 'major', '.']"
