Tokenized_Query,Tokenized_Answer
"['course', 'number', 'suffix', 'used', 'help', 'identify', 'Inter-domain', 'courses', '?']","['course', 'number', 'suffix', 'used', 'help', 'identify', 'Inter-domain', 'courses', 'NQ', '(', 'Honors', ')', '.']"
"['requirement', 'Foundations', 'courses', '(', 'GWS', 'GQ', ')', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'require', 'grade', ""'"", 'C', ""'"", 'better', '.']"
"['courses', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'fall', 'spring', 'semesters', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', 'ENGL', '138T/CAS', '138T', 'spring', 'semester', '.']"
"['many', 'credits', 'course', 'series', 'listed', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', '(', 'Science', ')', 'Molecular', 'Cell', 'Biology', 'Option', '?']","['course', 'series', 'listed', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', '(', 'Science', ')', 'Molecular', 'Cell', 'Biology', 'Option', '3', 'credits', '.']"
"['students', 'stay', 'updated', 'changes', 'policies', ',', 'procedures', ',', 'educational', 'offerings', ',', 'requirements', 'Penn', 'State', '?']","['Students', 'consult', 'Penn', 'State', 'academic', 'adviser', 'regular', 'basis', 'develop', 'refine', 'academic', 'plan', 'appropriate', '.']"
"['courses', 'included', 'Fall', 'semester', 'second', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', '?']","['Fall', 'semester', 'second', 'year', ',', 'courses', 'include', 'BMB', '251', '.']"
"['courses', 'included', 'Spring', 'semester', 'second', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', '?']","['Spring', 'semester', 'second', 'year', ',', 'courses', 'include', 'BMB', '252', '.']"
"['courses', 'included', 'Fall', 'semester', 'fourth', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', '?']","['Fall', 'semester', 'fourth', 'year', ',', 'courses', 'include', 'BMB', '400', 'BMB', '401', '.']"
"['courses', 'included', 'Spring', 'semester', 'fourth', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', '?']","['Spring', 'semester', 'fourth', 'year', ',', 'courses', 'include', 'BMB', '402', ',', 'BMB', '442', ',', 'BMB', '460', ',', 'BMB', '443W', ',', 'BMB', '445W', ',', 'MICRB', '410', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', 'include', 'BMB', '445W', ',', 'BMB', '443W', ',', 'Department', 'List', 'C', 'courses', '.']"
"['courses', 'required', 'students', 'complete', 'degree', 'requirements', 'BMB', 'program', '?']","['Students', 'required', 'take', 'Introductory', 'Microbiology', '(', 'MICRB', '201', ')', ',', 'Molecular', 'Cell', 'Biology', '(', 'BMB', '251', 'MICRB', '251', ')', ',', 'Molecular', 'Cell', 'Biology', 'II', '(', 'BMB', '252', 'MICRB', '252', ')', ',', '9', 'credits', 'BMB', 'MICRB', '400-level', 'courses', ',', 'excluding', 'listed', 'requirements', '.']"
"['courses', 'recommended', 'students', 'take', 'third', 'year', 'study', '?']","['third', 'year', ',', 'students', 'recommended', 'consult', 'academic', 'advisers', 'options', 'Department', 'List', 'C', 'courses', '.']"
"['courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '?']","['Courses', 'US', 'IL', 'abbreviation', 'end', 'course', 'number', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '(', 'United', 'States', 'International', 'Cultures', ')', '.']"
"['courses', 'required', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'required', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', 'ENGL', '138T/CAS', '138T', 'spring', 'semester', '.']"
"['courses', 'included', 'General', 'Education', 'requirements', '?']","['General', 'Education', 'requirements', 'include', 'Foundations', '(', 'GWS', 'GQ', ')', ',', 'Knowledge', 'Domains', '(', 'GHW', ',', 'GN', ',', 'GA', ',', 'GH', ',', 'GS', ')', ',', 'Integrative', 'Studies', '(', 'Inter-domain', ')', 'requirements', '.']"
"['total', 'number', 'credits', 'required', 'complete', 'BMB', 'program', '?']","['total', '125', 'credits', 'required', 'complete', 'BMB', 'program', '.']"
"['courses', 'recommended', 'students', 'take', 'first', 'year', 'study', '?']","['first', 'year', ',', 'students', 'recommended', 'take', 'CHEM', '111', 'consult', 'academic', 'advisers', 'options', 'BMB', 'MICRB', '400-Level', 'Selections', '.']"
"['courses', 'required', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '?']","['Courses', 'W', ',', 'X', ',', 'suffixes', 'end', 'course', 'number', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '.']"
"['courses', 'required', 'students', 'take', 'order', 'complete', 'BMB', 'program', 'requirements', '?']","['Students', 'required', 'take', 'BMB', '448', ',', 'BMB', '445W', ',', 'BMB', '443W', 'complete', 'BMB', 'program', 'requirements', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['credit', 'requirements', 'Molecular', 'Cell', 'Biology', 'Option', 'Pennsylvania', 'State', 'University', '?']","['Molecular', 'Cell', 'Biology', 'Option', 'Pennsylvania', 'State', 'University', 'requires', 'total', '125', 'credits', '.']"
"['courses', 'required', 'first', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', '?']","['first', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', ',', 'students', 'required', 'take', 'courses', 'MATH', '22', ',', 'MATH', '26', ',', 'CHEM', '110', ',', 'CHEM', '111', ',', 'CHEM', '112', ',', 'CHEM', '113', ',', 'MATH', '140', ',', 'ENGL', '15', ',', 'ESL', '15', ',', 'CAS', '100A', ',', '100B', ',', '100C', '.']"
"['courses', 'required', 'second', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', '?']","['second', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', ',', 'students', 'required', 'take', 'courses', 'MICRB', '201', ',', 'BMB', '251', ',', 'BMB', '401', ',', 'MICRB', '202', ',', 'CHEM', '212', ',', 'CHEM', '210', ',', 'CHEM', '213W', ',', 'MATH', '141', ',', 'PHYS', '250', ',', 'various', 'General', 'Education', 'Courses', '.']"
"['courses', 'required', 'third', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', '?']","['third', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', ',', 'students', 'required', 'take', 'courses', 'BMB', '402', ',', 'BMB', '460', ',', 'General', 'Education', 'Courses', ',', 'various', 'Department', 'List', 'C', 'B', 'courses', '.']"
"['courses', 'required', 'fourth', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', '?']","['fourth', 'year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', ',', 'students', 'required', 'take', 'courses', 'BMB', '428', ',', 'BMB', '443W', ',', 'BMB', '445W', ',', 'MICRB', '410', ',', 'ENGL', '202C', ',', '202A', ',', '202B', ',', '202D', ',', 'BMB', '400-Level', 'Selections', ',', 'Department', 'List', 'C', 'B', 'courses', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'Course', '(', 'GHW', ')', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'Course', '(', 'GHW', ')', 'requirement', 'include', 'MATH', '22', ',', 'MATH', '26', ',', 'MATH', '140', ',', 'MATH', '141', '.']"
"['options', 'BMB', 'MICRB', '400-Level', 'Selections', 'requirement', '?']","['options', 'BMB', 'MICRB', '400-Level', 'Selections', 'requirement', 'consulted', 'academic', 'adviser', 'clarification', '.']"
"['courses', 'require', 'grade', 'C', 'better', 'List', 'B', 'Mathematics', 'Selection', 'General', 'Education', '?']","['List', 'B', 'Mathematics', 'Selection', 'General', 'Education', 'requires', 'grade', 'C', 'better', 'courses', 'MATH', '22', ',', 'MATH', '26', ',', 'MATH', '140', ',', 'MATH', '141', '.']"
"['two', 'courses', 'require', 'grade', 'C', 'better', 'graduate', 'students', 'Introductory', 'Microbiology', 'Molecular', 'Cell', 'Biology', '?']","['Graduate', 'students', 'required', 'earn', 'grade', 'C', 'better', 'Introductory', 'Microbiology', '(', 'MICRB', '201', ')', 'Molecular', 'Cell', 'Biology', '(', 'BMB', '251', 'MICRB', '251', ')', '.']"
"['required', 'graduate', 'students', 'complete', '9', 'credits', 'BMB', 'MICRB', '400-level', 'courses', '?']","['Graduate', 'students', 'must', 'complete', '9', 'credits', 'BMB', 'MICRB', '400-level', 'courses', ',', 'excluding', 'listed', 'requirements', 'major', ',', 'consult', 'academic', 'adviser', 'clarification', '.']"
"['courses', 'students', 'choose', 'take', 'order', 'complete', 'degree', 'requirements', 'Biochemistry', 'Molecular', 'Biology', '?']","['Students', 'may', 'choose', 'take', 'BMB', '448', 'BMB', '445W', 'addition', 'taking', 'BMB', '443W', 'complete', 'degree', 'requirements', 'Biochemistry', 'Molecular', 'Biology', '.']"
"['abbreviations', 'US', 'IL', 'designate', 'General', 'Education', 'Notes', '?']","['abbreviations', 'US', 'IL', 'used', 'designate', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '(', 'United', 'States', 'International', 'Cultures', ')', 'General', 'Education', '.']"
"['suffixes', 'used', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '?']","['suffixes', 'W', 'X', 'used', 'end', 'course', 'numbers', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '.']"
"['requirements', 'included', 'General', 'Education', 'Pennsylvania', 'State', 'University', '?']","['General', 'Education', 'Pennsylvania', 'State', 'University', 'includes', 'Foundations', '(', 'GWS', ',', 'GQ', ')', ',', 'Knowledge', 'Domains', '(', 'GHW', ',', 'GN', ',', 'GA', ',', 'GH', ',', 'GS', ')', ',', 'Integrative', 'Studies', '(', 'Inter-domain', ')', 'requirements', '.']"
"['courses', 'recommended', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'recommended', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', 'ENGL', '138T/CAS', '138T', 'spring', 'semester', ',', 'courses', 'carrying', 'GWS', 'designation', 'replacing', 'ENGL', '30H', 'CAS', '100', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['courses', 'required', 'First', 'Year', 'Fall', 'semester', '?']","['First', 'Year', 'Fall', 'semester', ',', 'required', 'courses', 'CHEM', '110', ',', 'CHEM', '111', ',', 'MATH', '140', ',', 'MATH', '141', ',', 'BIOL', '110', ',', 'PHYS', '211', ',', 'ENGL', '15', '.']"
"['courses', 'required', 'Second', 'Year', 'Spring', 'semester', '?']","['Second', 'Year', 'Spring', 'semester', ',', 'required', 'courses', 'BIOL', '230W', ',', 'CHEM', '212', ',', 'CHEM', '210', ',', 'CHEM', '213', ',', 'PHYS', '212', ',', 'PHYS', '213', ',', 'CAS', '100A', ',', 'CAS', '100B', ',', 'CAS', '100C', ',', 'ENGL', '202C', '.']"
"['courses', 'required', 'Third', 'Year', 'Fall', 'semester', '?']","['Third', 'Year', 'Fall', 'semester', ',', 'required', 'courses', 'BMB', '252', ',', 'MICRB', '201', ',', 'BMB', '400', ',', 'MICRB', '202', ',', 'BMB', '401', ',', 'BMB', '442', ',', 'BIOL', '222', ',', 'MATH', '231', ',', 'Department', 'List', 'C', '.']"
"['courses', 'required', 'Fourth', 'Year', 'Spring', 'semester', '?']","['Fourth', 'Year', 'Spring', 'semester', ',', 'required', 'courses', 'BMB', '443W', ',', 'BMB', '445W', ',', 'BMB', '448', ',', 'BMB', '402', ',', 'CHEM', '450', ',', 'BMB', '474', ',', 'CHEM', '452', ',', 'Department', 'List', 'C', '.']"
"['total', 'number', 'credits', 'required', 'degree', '?']","['total', 'number', 'credits', 'required', 'degree', '125', '.']"
"['options', 'Department', 'List', 'C', 'courses', 'Third', 'Year', 'Fall', 'semester', '?']","['options', 'Department', 'List', 'C', 'courses', 'Third', 'Year', 'Fall', 'semester', 'consulted', 'academic', 'adviser', '.']"
"['options', 'BMB', ',', 'CHEM', ',', 'MICRB', '400-Level', 'Selections', 'Third', 'Year', 'Spring', 'semester', '?']","['options', 'BMB', ',', 'CHEM', ',', 'MICRB', '400-Level', 'Selections', 'Third', 'Year', 'Spring', 'semester', 'consulted', 'academic', 'adviser', '.']"
"['options', 'BMB', ',', 'CHEM', ',', 'MICRB', '400-Level', 'Selections', 'Fourth', 'Year', 'Fall', 'semester', '?']","['options', 'BMB', ',', 'CHEM', ',', 'MICRB', '400-Level', 'Selections', 'Fourth', 'Year', 'Fall', 'semester', 'consulted', 'academic', 'adviser', '.']"
"['options', 'Department', 'List', 'C', 'courses', 'Fourth', 'Year', 'Fall', 'semester', '?']","['options', 'Department', 'List', 'C', 'courses', 'Fourth', 'Year', 'Fall', 'semester', 'consulted', 'academic', 'adviser', '.']"
"['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '?']","['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['requirements', 'BMB', 'MICRB', '400-level', 'course', '?']","['requirements', 'BMB', 'MICRB', '400-level', 'course', 'students', 'must', 'complete', '9', 'credits', 'course', ',', 'except', 'listed', 'requirements', 'major', '.', 'Students', 'consult', 'academic', 'adviser', 'clarification', '.']"
"['possible', 'substitutions', 'BIOL', '222', '?']","['possible', 'substitution', 'BIOL', '222', 'BIOL', '322', '.']"
"['University', 'Writing', 'Across', 'Curriculum', 'requirements', '?']","['University', 'Writing', 'Across', 'Curriculum', 'requirements', 'denoted', 'W', ',', 'X', 'suffixes', 'end', 'course', 'number', '.']"
"['General', 'Education', 'Notes', 'related', 'US', 'IL', 'abbreviations', '?']","['General', 'Education', 'Notes', 'state', 'US', 'IL', 'abbreviations', 'used', 'designate', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '(', 'United', 'States', 'International', 'Cultures', ')', '.']"
"['requirements', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'degree', '?']","['requirements', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'degree', 'include', 'completing', 'required', 'courses', 'listed', 'curriculum', 'meeting', 'grade', 'requirements', '.']"
"['purpose', 'Inter-domain', 'attribute', 'course', 'numbers', '?']","['Inter-domain', 'attribute', 'end', 'course', 'numbers', 'used', 'help', 'identify', 'Inter-domain', 'courses', 'fulfill', 'audit', 'requirements', '.']"
"['importance', 'consulting', 'Penn', 'State', 'academic', 'adviser', 'regularly', '?']","['important', 'consult', 'Penn', 'State', 'academic', 'adviser', 'regularly', 'develop', 'refine', 'academic', 'plan', 'appropriate', 'academic', 'goals', '.']"
"['requirements', 'Foundations', 'courses', '(', 'GWS', 'GQ', ')', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'require', 'grade', ""'"", 'C', ""'"", 'better', 'fulfill', 'requirements', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'degree', 'requirements', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'degree', 'requirements', 'include', 'ENGL', '202C', ',', '202A', ',', '202B', ',', '202D', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['requirements', 'completing', 'Biology', 'major', '?']","['complete', 'Biology', 'major', ',', 'students', 'must', 'earn', 'grade', 'C', 'better', 'Introductory', 'Microbiology', '(', 'MICRB', '201', ')', ',', 'Molecular', 'Cell', 'Biology', '(', 'BMB', '251', 'MICRB', '251', ')', ',', 'Biology', ':', 'Molecules', 'Cells', '(', 'BIOL', '230W', ')', ',', 'and/or', 'Molecular', 'Cell', 'Biology', 'II', '(', 'BMB', '252', 'MICRB', '252', ')', '.']"
"['courses', 'required', 'Biology', 'major', 'third', 'year', '?']","['third', 'year', ',', 'students', 'Biology', 'major', 'required', 'take', 'BMB', '252', ',', 'BMB', '400', ',', 'MICRB', '201', ',', 'BMB', '401', ',', 'MICRB', '202', ',', 'BMB', '442', ',', 'BIOL', '222', '.']"
"['options', 'Department', 'List', 'C', 'courses', 'third', 'year', '?']","['third', 'year', ',', 'students', 'option', 'choose', 'Department', 'List', 'C', 'courses', ',', 'consult', 'academic', 'adviser', 'specific', 'options', '.']"
